0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
4.969068900159224,,49.45051657873162,0.4806988739171603,0.26425779602431554,Mercedes-Benz,S-Class Coupe,S 500 Coupe,Coupe,Petrol,Automatic Transmission,,500 - 599 HP,White,Black,Does not apply,Dubai,Dealer,210000
5.076467871238524,9.71003182326751,61.30926473498031,0.528750375116942,1.2759432891328562,Land Rover,Range Rover Sport,Supercharged Autobiography Ultimate Edition,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Unknown,Does not apply,Dubai,Owner,139000
5.385166164730856,9.713880780466704,,0.5895042606447408,1.9325698838204346,GMC,Acadia,Denali,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Beige,White,No,Dubai,Owner,24000
4.7813777975021665,9.749396134119685,-24.838220039600195,0.49666332012782927,1.0333376295058343,Kia,Seltos,GT Line,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,Yes,Dubai,Owner,50000
4.673324967138867,9.717463452957636,-78.96281175044686,0.43212059587105783,0.2384171772223831,BMW,5-Series,520i,Sedan,Petrol,Automatic Transmission,,200 - 299 HP,White,Brown,Yes,Dubai,Owner,178000
5.15226201857701,9.723498048961375,-62.908461523225924,0.7072740522541865,1.2196842530300431,Audi,Q5,S-line,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Brown,Brown,No,Dubai,Owner,48000
4.588860236374097,9.7589640881598,31.155592981768685,0.4368369369157725,1.5223646885754702,BMW,X7,Other,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,400 - 499 HP,White,Other Color,No,Dubai,Dealership/Certified Pre-Owned,235000
4.713104356799701,9.722117884137111,-29.561186956020926,0.49180195664151777,1.0183724605884148,Toyota,Corolla,XLI,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Unknown,Yes,Dubai,Dealer,62900
4.676131365323702,9.749265731454242,-27.506829591431593,0.42536982704742077,0.9716306508477113,Renault,Captur,LE,Crossover,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,Yes,Dubai,Dealer,35000
,9.748041731134068,-75.74742099035618,0.5853201936726669,1.2444832082194488,Jaguar,E-Pace,S,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,White,No,Dubai,Dealer,82000
5.128454650913777,9.710531829838105,-32.804880728574446,1.5256883729619846,,Nissan,Altima,S,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Brown,Beige,Does not apply,Dubai,Owner,14000
4.2729520236928655,9.725599722393207,-61.1521562037014,0.3916254548235626,0.9936997348527459,Mercedes-Benz,C-Class,C200,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Grey,Unknown,Yes,Dubai,Dealer,243000
4.516743888657967,9.731087649789272,-9.174694887015,0.2719996165050506,1.054890263486147,BMW,7-Series,735i,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,White,Brown,Yes,Abu Dhabi,Owner,475000
4.6620089814436785,9.71768252931036,-66.66604099318363,0.4136259654757915,,MG,RX5,Luxury,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Gold,Black,Yes,Dubai,Dealer,63000
4.931441054806112,9.71619506019915,-46.90058707254642,0.7074882251105689,0.8437344222979218,Honda,Accord,EX,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Black,Beige,No,Dubai,Dealer,47900
4.674982559282946,9.726626323499998,-58.82572389838971,0.5082931197120223,0.9793101640516954,Mercedes-Benz,CLA,CLA250,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,No,Dubai,Dealer,179500
4.87847403626312,9.72208827755509,58.66027856890741,0.2967131797319815,1.9357374671032335,Mercedes-Benz,GLS-Class,GLS 580,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Black,Yes,Dubai,Dealer,305000
5.081375744508232,9.725507211727544,23.393486473059923,1.4359903091773314,0.9067463874984678,Lexus,IS-F,Other,Sports Car,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Grey,Beige,No,Dubai,Owner,38000
4.8406530013474,9.715258552455705,,0.41285606951559944,0.9302150958987455,Audi,e-tron,Other,SUV,Electric,Automatic Transmission,,400 - 499 HP,White,Beige,Yes,Dubai,Owner,287000
5.577683314319543,9.726481337980012,168.73882064002876,0.21730069716312264,,Maybach,62,S,Sedan,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,White,White,Does not apply,Dubai,Dealer,8700
,9.67163609834339,98.41555330784485,0.25056417350762517,0.6855172321191921,Aston Martin,DB11,V8 Coupe,Coupe,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Tan,Yes,Dubai,Dealership/Certified Pre-Owned,745000
4.580667332333963,9.709975345785187,-36.06186728697569,0.38452551538298424,0.9623632518339511,Mercedes-Benz,CLA,CLA45,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,400 - 499 HP,White,Black,Yes,Dubai,Dealer,254999
4.63685335645882,9.726775977750096,49.53407506921556,0.3645360944845288,0.6964525338652731,Mercedes-AMG,GT,Other,Sedan,Hybrid,Automatic Transmission,4000+ cc,800 - 899 HP,White,Black,Yes,Dubai,Dealer,799000
7.455715214526961,9.66889298302136,28.097334240287452,0.47478440950094764,0.34487349839746173,Porsche,Carrera / 911,Turbo Cabriolet,Soft Top Convertible,Petrol,Manual Transmission,Unknown,200 - 299 HP,Red,Tan,Does not apply,Dubai,Dealer,679000
4.671708011906474,9.751939432376803,68.80925437795676,0.3685215479191447,2.6546184648970432,Toyota,Land Cruiser,GXR,SUV,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,White,Beige,Yes,Dubai,Dealer,214900
5.035350688970117,9.67620854372464,-17.659716815915537,0.727463118509217,0.7961580106023447,BMW,2-Series,M235i,Coupe,Petrol,Automatic Transmission,,300 - 399 HP,Red,Black,No,Dubai,Owner,46000
4.7975241633448045,9.736077348546823,21.938239377737986,0.6156472155131301,0.8277808698854854,Audi,A8,L,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Black,Unknown,Yes,Abu Dhabi,Owner,184000
4.233736622773468,9.716617393016431,,0.3702915996496108,,GMC,Hummer,First Edition,SUV,Electric,Automatic Transmission,Unknown,800 - 899 HP,Green,Other Color,Yes,Dubai,Dealer,730000
4.434143320570205,9.66863295722995,6.605642614356425,0.2769054827927901,0.4021096247333964,Porsche,Carrera / 911,GT3,Sports Car,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,Grey,Black,Yes,Dubai,Dealer,1529
4.704663690827598,9.759785864924586,85.59385454862257,,0.1817723514519859,Lexus,LX570,Platinum,SUV,Petrol,Automatic Transmission,,300 - 399 HP,Black,Other Color,Yes,Dubai,Dealer,329900
5.536218075294905,9.7163791637722,6.101681513333013,0.39348680288404914,0.9125572838743645,Mercedes-Benz,E-Class,E 350,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,Unknown,Silver,Black,Yes,Dubai,Dealer,29000
4.581000165571109,9.713067733906838,33.63485321729057,0.37827535684166913,1.1957545733441626,Land Rover,Range Rover Sport,SE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Black,Does not apply,Dubai,Dealer,185000
4.805345464816844,9.717680068946404,-18.461572312670274,0.6860472384093805,1.349602430405455,Maserati,Ghibli,Ghibli,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Brown,Brown,No,Dubai,Owner,99000
4.585242218918337,9.72470299505977,-135.416819051077,0.3280484383705027,0.25930558585398655,Tesla,Model Y,Performance,Other,Electric,Automatic Transmission,,Unknown,Black,Black,Yes,Dubai,Owner,205000
5.407990215640777,9.675543578350858,162.8165972283786,0.3364348617621716,0.8004942694194098,Ferrari,FF,FF,Sports Car,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,Blue,Beige,No,Dubai,Owner,569000
4.957730657271699,9.741855388401248,-49.506664122253916,0.40619223764106904,0.2854562905942182,Porsche,Macan,Standard,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Grey,Unknown,Yes,Abu Dhabi,Dealership/Certified Pre-Owned,199000
,9.750030591613113,8.298359672322656,0.3958046134953908,1.1005635776010037,Lexus,RX-Series,450 h,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Brown,Yes,Dubai,Dealer,239990
4.781331818517954,9.751220059523476,94.57410525647714,0.40312748643520224,2.125360953746519,Cadillac,Escalade,Platinum,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Brown,Yes,Dubai,Dealer,212000
4.269133595714795,9.75468356877749,-71.98859175145722,0.276487812523463,1.324815098244991,Suzuki,Jimny,GLX MT,SUV,Petrol,Manual Transmission,,,Red,Black,Does not apply,Dubai,Dealer,80000
5.208890945574689,,30.163709346485014,0.7762830775551506,1.6064229837439896,Nissan,Pathfinder,SE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,White,Beige,Does not apply,Abu Dhabi,Owner,21000
5.425135022286353,9.732007917588021,20.907327715273308,0.6191711219452145,0.9236802639424898,Volvo,XC90,Comfort,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Silver,Beige,No,Dubai,Owner,17000
4.6280887739027055,9.722897620979808,-77.22311287264637,0.40543420040798694,0.925393422416849,Mercedes-Benz,E-Class,E 350,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Black,Yes,Dubai,Dealer,225000
4.968062015027799,9.744208812815113,-59.79520925514913,0.7017855099915004,1.2607826472397863,Mazda,CX-5,Base,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,58000
5.150160068850568,9.715745276002583,-69.006899464718,0.9139793175089539,0.9819366117866121,BMW,3-Series,320i,Sedan,Petrol,Automatic Transmission,,,White,Beige,No,Abu Dhabi,Dealer,38100
5.289383894871686,9.733794396719775,,0.4048905398062591,0.2112758941420754,Mercedes-Benz,CLS-Class,CLS 350 Blueefficiency,Sedan,Petrol,Automatic Transmission,,300 - 399 HP,Gold,Black,Does not apply,Dubai,Dealer,79000
5.3460089305052785,,,0.5804906546003329,1.103164206028489,Jeep,Wrangler,Sport,Hard Top Convertible,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Black,Unknown,Yes,Dubai,Dealer,55000
4.46643714668878,9.66149426605105,77.43448849372015,0.5447672313949424,0.5929700567779939,Ford,Mustang,GT Premium,Coupe,Petrol,Manual Transmission,4000+ cc,400 - 499 HP,White,Unknown,Yes,Dubai,Dealer,97000
4.674420727922078,9.748010349162223,-43.697323927955175,0.37296327950080055,0.2547026833627292,Renault,Duster,PE,SUV,Petrol,Automatic Transmission,,100 - 199 HP,White,Beige,Yes,Abu Dhabi,Dealership/Certified Pre-Owned,46000
4.684900712007213,9.744885110926193,-24.19911942529706,0.4487979057797447,1.2717227715095054,Jeep,Grand Cherokee,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Beige,No,Abu Dhabi,Dealer,90000
4.742635038364323,9.760604703383446,-45.150322850239625,0.9818666135695806,1.2955346719348322,Honda,CR-V,LX,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Grey,Black,No,Dubai,Owner,58000
4.7008422695309005,9.71765532035221,-91.05139948787252,0.6158868302185605,1.3672978068764976,BMW,3-Series,318i,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,No,Dubai,Owner,79000
4.940949067554683,,-66.68146415778483,0.5671001470828769,1.3638136386015793,Volvo,V-Class,T5,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Grey,White,No,Dubai,Owner,40000
4.6693436933189085,9.65822423799483,-12.016119623507105,0.3761176333815293,0.3129589416575655,Porsche,Carrera / 911,Carrera S,Coupe,Petrol,Automatic Transmission,2500 - 2999 cc,400 - 499 HP,Red,Unknown,Yes,Dubai,Dealer,525000
4.491240758942094,9.7116984006634,16.691944243432943,0.35733927756321593,1.251240584510342,Ford,F-Series Pickup,Lariat,Pick Up Truck,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Black,Black,Yes,Dubai,Dealer,188000
4.909899960608237,9.721820627207542,6.311066737093716,0.5310312409620992,1.3489580667934584,Mercedes-Benz,E-Class,E400,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Blue,Beige,Yes,Sharjah,Dealer,107000
4.563618482913941,9.657952493585265,-73.67682688532801,0.44991264302233686,1.2838684802809108,Land Rover,Defender,90 X-Dynamic,SUV,Petrol,Automatic Transmission,,300 - 399 HP,Black,Tan,Yes,Sharjah,Dealer,339000
4.553055846857528,9.731279597459022,62.84435938194745,0.42212838052467,1.3037495066262896,Mercedes-Benz,E-Class,AMG E 63 S,Sedan,Petrol,Automatic Transmission,,600 - 699 HP,White,Brown,Yes,Dubai,Owner,450000
4.686484626105847,9.736456547638362,-19.73910499820241,0.2932682039045316,0.7965746096351864,Toyota,Hilux,Adventure,Pick Up Truck,Diesel,Automatic Transmission,,,Other Color,Black,Does not apply,Dubai,Dealer,140000
4.5689952284270205,9.760724872602658,-23.728408125040286,0.5302547585547784,0.2624221594804692,Dodge,Durango,GT Plus,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,Black,No,Dubai,Owner,116000
4.789198353960192,9.752664193501607,4.179030608812942,0.5002373625318585,1.6509230454319754,Nissan,Pathfinder,S 4WD,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Beige,No,Dubai,Owner,63000
5.100950312764037,9.764294035281102,19.451345210296527,0.5848592916706474,1.327303026954509,Land Rover,Range Rover,HSE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Beige,No,Dubai,Dealer,118000
5.473220046810743,9.730910283837158,26.79544323641313,0.6296721943227669,0.9727796838536115,BMW,5-Series,523i,Sedan,Petrol,Automatic Transmission,,200 - 299 HP,Black,Brown,No,Dubai,Dealer,32000
4.682252795207053,9.711950689334026,53.95302416596151,0.4611605483492636,1.0005727745436284,Land Rover,Range Rover Sport,SVR,SUV,Petrol,Automatic Transmission,4000+ cc,700 - 799 HP,White,Unknown,Yes,Dubai,Owner,330000
4.914681840394817,9.762217553631617,-25.236967845553053,0.543395563231457,1.5662305925126243,Mercedes-Benz,GLS-Class,GLS 450,SUV,Petrol,Automatic Transmission,,,White,Brown,No,Dubai,Dealer,283900
4.6269869671229165,9.721396453586625,41.91848577170589,0.5110012738887301,1.059132657373701,BMW,X5,Other,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Blue,Brown,Yes,Dubai,Owner,245000
4.813111882877927,9.751557716367424,-22.722430531656713,0.5076924984695061,,BMW,X5,Xdrive 40i,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Blue,White,Yes,Dubai,Dealer,205000
4.315410244754474,9.762562410868187,60.84332114353739,0.38826194172642914,,Lexus,GX 460,Other,SUV,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,Silver,Unknown,Yes,Dubai,Dealer,232000
4.457921211868765,9.734068885660603,-24.465581168972804,0.3820004905740175,,Kia,Carens,Other,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Blue,Black,No,Dubai,Dealer,75000
,9.763947352094952,-70.24101320920738,,,Volkswagen,GTI,GTi,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Black,No,Dubai,Dealer,46900
5.504836247981852,9.726513226526105,54.880906394833204,0.6366196070256749,1.3563076536913783,Land Rover,Range Rover,HSE,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Beige,Does not apply,Dubai,Owner,48000
,9.724304768854957,29.6096205481218,,0.16784234143246385,Toyota,Land Cruiser,Other,SUV,Petrol,Automatic Transmission,,,Silver,Unknown,Does not apply,Dubai,Dealer,285000
5.1697245318230145,9.726239329311724,-82.05204310333167,,1.0288850689744673,BMW,X1,Sdrive18i,SUV,Petrol,Automatic Transmission,,100 - 199 HP,Black,Beige,No,Dubai,Owner,30750
5.004800058416735,9.673260662867955,47.61251192419347,0.3879472360072179,0.7284549895454435,Bentley,Continental GT,Other,Coupe,Petrol,Automatic Transmission,,400 - 499 HP,Brown,Beige,Yes,Dubai,Dealer,315000
4.583488654666079,9.732531622004258,95.51717822704529,0.2937003960851292,1.3109282866735235,Lamborghini,Urus,Standard,SUV,Petrol,Automatic Transmission,4000+ cc,600 - 699 HP,Silver,Black,Yes,Dubai,Dealer,1549
4.464079480567727,9.729649259325647,-34.79028882704711,0.41556295221425554,1.3263681906761728,Porsche,Macan,Other,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Black,Unknown,Yes,Dubai,Dealer,223000
4.5937922472324155,9.733031708643416,33.711772138322424,,1.0284924090276562,Mercedes-Benz,GLE Coupe,GLE 53 AMG,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Unknown,Yes,Dubai,Dealer,499000
5.174110481001165,9.745582265394939,30.616896174421633,0.6319836052660093,1.155540867373313,Land Rover,Range Rover Sport,HSE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Beige,No,Dubai,Dealer,90900
6.597177532131062,,-175.93613840195638,0.6607069148645285,,Land Rover,Defender,110,Utility Truck,Petrol,Manual Transmission,2000 - 2499 cc,Unknown,Grey,Black,Does not apply,Dubai,Owner,115000
4.366504733722586,,161.8945542759388,0.3422243102219528,0.3957002614831659,Lamborghini,Aventador,Other,Coupe,Petrol,Automatic Transmission,4000+ cc,700 - 799 HP,White,Other Color,No,Dubai,Dealer,2500
4.967678877901271,9.727313203898246,-61.99818493373876,0.5672373849907612,1.356251451949785,BMW,5-Series,530i,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,400 - 499 HP,White,Tan,No,Sharjah,Dealer,112000
5.860517710159604,9.673835979306697,79.50430794243371,0.7274022776338693,0.4657872894969533,Chevrolet,SSR,Standard,Hard Top Convertible,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Silver,Black,Does not apply,Dubai,Owner,94000
4.451248567946183,9.743272402941457,-57.603593274249505,0.38084116609170626,1.0652946033172834,Mercedes-Benz,GLC,Other,Hatchback,Petrol,Automatic Transmission,Unknown,200 - 299 HP,Black,Black,Does not apply,Dubai,Dealer,259000
4.7027915742416875,9.749654985733812,-76.51959023515133,0.3961346499334053,0.9342447609281659,Honda,CR-V,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Grey,Black,Yes,Dubai,Dealer,103000
4.905507162007681,9.741390585063275,-43.58049144881485,0.5028352513331642,1.1292326953513463,Volvo,XC40,T5 R Design,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,Yes,Dubai,Dealer,134999
4.364946535542245,9.711682031649348,64.27245690284337,0.3269000530004817,0.2321755614615883,Land Rover,Range Rover,SV Autobiography,SUV,Petrol,Automatic Transmission,,500 - 599 HP,Black,Black,Does not apply,Dubai,Dealer,1099
5.099197276086502,9.711167447584774,45.983660364243654,0.7110333001467227,0.9677518296710879,Land Rover,Range Rover,Autobiography Ultimate Edition,SUV,Petrol,Automatic Transmission,Unknown,Unknown,White,Beige,Does not apply,Sharjah,Dealer,85000
,9.734810234642964,-83.16148827331787,,0.2874028456906817,Toyota,Corolla,SE,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Brown,Black,No,Dubai,Owner,32000
4.776311867733982,9.65970083059151,152.4769184825589,0.3642364522044583,0.4639525149156402,Ferrari,F8 Tributo,Other,Sports Car,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Red,Unknown,Yes,Dubai,Owner,950000
4.390212027027788,9.717874829840516,6.939248563660536,0.43453532481317375,1.1175200732991508,Lexus,NX 350,Other,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Green,Unknown,Yes,Dubai,Dealer,179000
,9.745635526370057,-39.04124621135733,0.3468434655862623,0.8374813705689776,Suzuki,Jimny,GLX AT,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Green,Black,Yes,Dubai,Dealer,93000
4.732260465304283,9.726233717583014,-43.023644813203994,0.524219094721581,,BMW,3-Series,320i,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Other Color,Does not apply,Dubai,Owner,159000
5.0702281609488615,9.712097720766787,-8.551128819217613,0.3927297811570749,1.2470316468060858,Mercedes-Benz,E-Class,E400,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Green,Black,Does not apply,Dubai,Owner,150000
5.43532495738605,9.721259573494121,-79.31648217462183,1.4597941000278467,1.0350084949341696,Nissan,Sentra,S,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,White,No,Dubai,Owner,15500
4.475938815508157,9.726735497004151,-78.03692384602846,0.47413178829897806,1.299765681505958,Lexus,NX 300,F-Sport,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,White,Tan,Yes,Sharjah,Dealer,105000
5.215852045252903,9.718583519627778,-68.36116510070227,0.5347345442757699,1.0132783467252242,Mercedes-Benz,CLA,Other,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Silver,Black,No,Dubai,Dealer,69000
5.0419645115975325,9.714225995276514,23.398219644818873,1.4264094433141186,0.871959645769909,Mercedes-Benz,E-Class,E 350,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Black,No,Dubai,Owner,40000
4.558661867799386,9.659828152684767,168.89546315788547,0.31673424806072864,,Pagani,Huayra,Other,Hard Top Convertible,Petrol,Automatic Transmission,4000+ cc,700 - 799 HP,Red,Black,No,Dubai,Dealer,14500
4.427107527616075,9.764062230967653,59.9186284012483,0.3892485719525772,3.3816437845770517,Nissan,Patrol,Other,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Unknown,No,Abu Dhabi,Dealer,237900
4.258430245737969,9.653205010974164,33.24077500830277,0.38208070728082866,0.640469961141579,Porsche,Carrera / 911,Targa 4,Soft Top Convertible,Petrol,Automatic Transmission,,400 - 499 HP,Grey,Unknown,Yes,Dubai,Dealer,799000
5.027607022735856,9.718714404809361,-57.355607421205455,0.43219111328116494,,MINI,Cooper,Cooper,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Blue,Brown,Does not apply,Ajman,Owner,40000
4.375769773333285,9.711674433672204,-26.194268302880772,,1.1363516192538379,Toyota,Rav 4,Other,SUV,Petrol,Automatic Transmission,,,Silver,Black,Does not apply,Dubai,Dealer,145000
4.510275135833616,9.72628272014959,33.75928730697785,0.3932359034369407,0.797088092950601,Toyota,Avalon,Limited,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Black,Unknown,Yes,Dubai,Dealer,158000
4.98639407188802,9.751011644743754,-21.001996120822003,0.4167476036686171,1.1476168914084444,Kia,Optima,LX,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Burgundy,Black,Yes,Dubai,Owner,29000
,9.758051831284545,29.594575588124144,0.2744149182734408,1.2059324368828386,Mercedes-Benz,GLS-Class,GLS 450,SUV,Petrol,Automatic Transmission,,300 - 399 HP,White,White,Yes,Dubai,Dealer,565000
4.291554061218356,9.712127941358448,66.94614923158423,0.29633751515006435,2.3690921808333583,Lexus,GX-Series,Other,SUV,Petrol,Automatic Transmission,4000+ cc,,White,Unknown,Does not apply,Dubai,Dealer,255000
4.443941056039532,9.723736992729684,-45.33643237000564,0.4444808690243696,1.0981468985081153,Mercedes-Benz,GLC,GLC 300 4MATIC,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Black,No,Dubai,Owner,131000
5.350734919982597,9.739870124474354,8.096695366730296,0.6552723598597493,2.0129799531286627,Ford,Explorer,Base,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Blue,Beige,No,Dubai,Dealer,31000
,9.73861517252385,-0.3822280291744258,0.32306799461092933,2.2137009132056806,Kia,Sorento,EX FOP,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Beige,Yes,Dubai,Dealer,135000
4.833694812579961,9.75167207581044,-82.10829360580459,0.4685828226446257,1.243278882576926,Nissan,X-Trail,S 4WD,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,Silver,Black,No,Dubai,Owner,45000
4.456025148767767,9.711761665873663,-30.77719630629082,0.2782106001033217,0.17251516421713095,Hyundai,Tucson,GL Plus,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Blue,Black,Yes,Umm Al Qawain,Dealer,77000
4.499478260079521,9.718226108288778,61.598952245171304,0.34115154643468587,1.2540852862369747,Lamborghini,Urus,Standard,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,600 - 699 HP,Grey,Black,No,Dubai,Dealer,1050
4.616304523637157,9.718776956338258,32.59422697115915,0.3490188227112277,1.1802714276543487,Ford,Bronco,Raptor,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Blue,Blue,Yes,Dubai,Owner,339000
4.3659727661002945,9.74140543034816,-66.82464476415774,0.5319136604820449,0.8980700338084904,Chevrolet,Captiva,LT,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Black,Unknown,Yes,Dubai,Dealership/Certified Pre-Owned,59900
4.52027520886595,9.729279092700517,-39.73879236425064,0.2675493815771185,0.9508096379317644,Hyundai,Elantra,Other,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Beige,No,Dubai,Dealer,72000
5.91894105878696,9.712825286305447,-31.819426121053198,1.8298532145054602,0.8763507416203894,Chevrolet,Caprice,LS,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,White,Beige,Does not apply,Abu Dhabi,Owner,12000
5.237332156171869,9.751763541768641,-26.90012391965767,0.7321111673696361,1.5247065026849456,Nissan,Pathfinder,SV,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Black,Beige,No,Abu Dhabi,Dealer,34900
4.523985879232036,9.65933293461746,89.54447541130625,0.27658082275648377,0.6838837921889136,Mercedes-Benz,SL-Class,SL 63 AMG,Soft Top Convertible,Petrol,Automatic Transmission,4000+ cc,Unknown,Grey,White,Does not apply,Dubai,Owner,940000
5.081923953842537,9.713693211785058,-7.3399998270358795,0.6227384319033578,,Land Rover,Range Rover Sport,SE,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,500 - 599 HP,Black,Beige,No,Dubai,Owner,154000
5.075160295510259,9.719800382705268,-59.578766505096326,0.6436548584496279,1.2972565136384657,BMW,3-Series,320i,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Grey,Unknown,No,Dubai,Dealer,37900
4.628266141037732,9.73400866994729,-14.296104127452619,0.2921556808487991,2.9558290717862095,Nissan,Patrol,XE,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Grey,Black,Yes,Dubai,Dealer,185000
5.296727238884832,9.73344285717667,79.92891296940499,0.4992159242609342,0.9488745886074045,Hyundai,Genesis,R,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Silver,Beige,No,Ajman,Owner,25000
